pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
d9116,4,0,43,0,0,0,0
d91ca,0,0,43,0,0,0,0
d9060,0,0,43,0,0,0,0
d91d8,1,0,43,0,0,0,0
d968a,1,0,74,0,0,0,0
db66e,0,0,74,0,0,0,0
db672,0,0,74,0,0,0,0
db676,0,0,74,0,0,0,0
db680,4,0,37,0,0,0,0
db68a,4,0,37,0,0,0,0
db6ec,0,0,74,0,0,0,0
d8fec,0,0,43,0,0,0,0
4d93c,2,0,1,0,0,0,0
d8f1e,4,0,182,0,0,0,0
d8f7a,1,0,182,0,0,0,0
4d8d2,2,0,1,0,0,0,0
d8f98,1,0,41,0,0,0,0
4d86e,2,0,1,0,0,0,0
d8fa8,1,0,2,0,0,0,0
d8fe6,0,0,43,0,0,0,0
d8596,0,0,2,0,0,0,0
d8ff4,0,0,43,0,0,0,0
4d7ec,4,0,48,0,0,0,0
d9026,0,0,43,0,0,0,0
d902e,0,0,43,0,0,0,0
4d7bc,0,0,48,0,0,0,0
d904a,0,0,43,0,0,0,0
d9050,0,0,43,0,0,0,0
50852,2,0,1,0,0,0,0
508e8,2,0,1,0,0,0,0
63924,2,0,4,0,0,0,0
508c2,2,0,1,0,0,0,0
63944,1,0,1,0,0,0,0
6394a,1,0,1,0,0,0,0
6d398,2,0,1,0,0,0,0
508ac,2,0,1,0,0,0,0
6d39e,2,0,1,0,0,0,0
6d3ac,4,0,1,0,0,0,0
7a5ac,2,0,1,0,0,0,0
5089e,2,0,1,0,0,0,0
50878,2,0,1,0,0,0,0
7a5b2,2,0,1,0,0,0,0
5090e,2,0,1,0,0,0,0
5083c,2,0,1,0,0,0,0
50690,2,0,1,0,0,0,0
5066a,2,0,1,0,0,0,0
50644,2,0,1,0,0,0,0
5062e,2,0,1,0,0,0,0
7a5c0,4,0,1,0,0,0,0
834fe,2,0,5,0,0,0,0
50586,2,0,1,0,0,0,0
83502,0,0,5,0,0,0,0
83506,2,0,5,0,0,0,0
8350e,2,0,5,0,0,0,0
50570,2,0,1,0,0,0,0
634e8,1,0,1,0,0,0,0
63438,0,0,3,0,0,0,0
63452,1,0,1,0,0,0,0
63466,1,0,1,0,0,0,0
63476,0,0,1,0,0,0,0
63484,1,0,1,0,0,0,0
634b0,1,0,1,0,0,0,0
634be,1,0,1,0,0,0,0
634cc,1,0,1,0,0,0,0
509e0,2,0,1,0,0,0,0
509c8,2,0,1,0,0,0,0
634da,1,0,1,0,0,0,0
509b0,2,0,1,0,0,0,0
50998,2,0,1,0,0,0,0
83512,0,0,5,0,0,0,0
634ee,4,0,2,0,0,0,0
5097e,2,0,1,0,0,0,0
634fa,1,0,1,0,0,0,0
63892,2,0,1,0,0,0,0
638a4,1,0,1,0,0,0,0
638b4,2,0,128,0,0,0,0
638d0,2,0,256,0,0,0,0
638ee,1,0,1,0,0,0,0
638fe,2,0,8,0,0,0,0
5096e,2,0,1,0,0,0,0
5095a,2,0,1,0,0,0,0
50934,2,0,1,0,0,0,0
8af5c,4,0,5,0,0,0,0
8400a,1,0,9,0,0,0,0
8aeda,2,0,5,0,0,0,0
8aee4,0,0,5,0,0,0,0
8aeee,0,0,5,0,0,0,0
50396,2,0,1,0,0,0,0
8af02,2,0,5,0,0,0,0
8af06,0,0,5,0,0,0,0
8af0e,4,0,5,0,0,0,0
8af28,2,0,5,0,0,0,0
8af32,0,0,5,0,0,0,0
8af3c,0,0,5,0,0,0,0
8af50,2,0,5,0,0,0,0
8af54,0,0,5,0,0,0,0
503ac,2,0,1,0,0,0,0
8af76,2,0,5,0,0,0,0
8af7e,0,0,5,0,0,0,0
50388,2,0,1,0,0,0,0
50372,2,0,1,0,0,0,0
8af8e,0,0,5,0,0,0,0
50364,2,0,1,0,0,0,0
5034e,2,0,1,0,0,0,0
8afa4,2,0,5,0,0,0,0
50340,2,0,1,0,0,0,0
5031a,2,0,1,0,0,0,0
8afb2,4,0,5,0,0,0,0
502f4,2,0,1,0,0,0,0
83b74,0,0,4,0,0,0,0
83516,2,0,5,0,0,0,0
8351e,2,0,5,0,0,0,0
83522,0,0,5,0,0,0,0
83526,2,0,5,0,0,0,0
83536,4,0,5,0,0,0,0
83826,2,0,5,0,0,0,0
83856,4,0,5,0,0,0,0
83b60,2,0,4,0,0,0,0
83b64,0,0,4,0,0,0,0
504c2,2,0,1,0,0,0,0
83b68,2,0,4,0,0,0,0
83b70,2,0,4,0,0,0,0
63430,1,0,1,0,0,0,0
83b78,2,0,4,0,0,0,0
83b80,2,0,4,0,0,0,0
83b84,0,0,4,0,0,0,0
83b88,2,0,4,0,0,0,0
83b98,4,0,4,0,0,0,0
83e3c,2,0,4,0,0,0,0
83e70,4,0,4,0,0,0,0
504ae,2,0,1,0,0,0,0
50492,2,0,1,0,0,0,0
5046c,2,0,1,0,0,0,0
50446,2,0,1,0,0,0,0
50430,2,0,1,0,0,0,0
5766c,0,0,1,0,0,0,0
52604,4,0,1,0,0,0,0
52470,0,0,1,0,0,0,0
51e3a,1,0,1,0,0,0,0
51d96,4,0,1,0,0,0,0
575c4,0,0,1,0,0,0,0
575de,2,0,1,0,0,0,0
57610,2,0,1,0,0,0,0
51d7c,0,0,1,0,0,0,0
57618,0,0,1,0,0,0,0
51be8,0,0,1,0,0,0,0
519de,1,0,1,0,0,0,0
57632,2,0,1,0,0,0,0
57664,2,0,1,0,0,0,0
575b8,2,0,1,0,0,0,0
57686,2,0,1,0,0,0,0
576b2,0,0,1,0,0,0,0
576c8,2,0,1,0,0,0,0
576f4,0,0,1,0,0,0,0
5193a,4,0,1,0,0,0,0
51920,0,0,1,0,0,0,0
5770a,2,0,1,0,0,0,0
57736,0,0,1,0,0,0,0
5774c,2,0,1,0,0,0,0
57766,2,0,1,0,0,0,0
5776e,0,0,1,0,0,0,0
57788,2,0,1,0,0,0,0
53bda,1,0,1,0,0,0,0
532a4,0,0,1,0,0,0,0
53438,0,0,1,0,0,0,0
53452,4,0,1,0,0,0,0
534f6,1,0,1,0,0,0,0
538c2,0,0,1,0,0,0,0
52ff6,4,0,1,0,0,0,0
52fdc,0,0,1,0,0,0,0
5393e,4,0,1,0,0,0,0
52e48,0,0,1,0,0,0,0
539c8,1,0,1,0,0,0,0
53afa,0,0,1,0,0,0,0
53b74,4,0,1,0,0,0,0
52a9e,1,0,1,0,0,0,0
577c4,2,0,1,0,0,0,0
53f48,0,0,1,0,0,0,0
53fc4,4,0,1,0,0,0,0
52a00,4,0,1,0,0,0,0
5404e,1,0,1,0,0,0,0
541ba,0,0,1,0,0,0,0
54234,4,0,1,0,0,0,0
52870,0,0,1,0,0,0,0
5429a,1,0,1,0,0,0,0
57566,2,0,1,0,0,0,0
57576,0,0,1,0,0,0,0
57590,2,0,1,0,0,0,0
526ba,1,0,1,0,0,0,0
57a68,2,0,1,0,0,0,0
5798c,0,0,1,0,0,0,0
50b66,2,0,25,0,0,0,0
579a2,2,0,1,0,0,0,0
579bc,2,0,1,0,0,0,0
579c4,0,0,1,0,0,0,0
50b4e,1,0,1,0,0,0,0
50b26,2,0,1,0,0,0,0
579da,2,0,1,0,0,0,0
579f2,2,0,1,0,0,0,0
57a0a,2,0,1,0,0,0,0
57a22,2,0,1,0,0,0,0
57a3a,2,0,1,0,0,0,0
57a52,2,0,1,0,0,0,0
57960,2,0,1,0,0,0,0
57a8e,4,0,1,0,0,0,0
630d4,2,0,1,0,0,0,0
50a5a,4,0,1,0,0,0,0
50a3e,0,0,1,0,0,0,0
630e8,1,0,1,0,0,0,0
63280,2,0,1,0,0,0,0
632ac,2,0,1,0,0,0,0
632c4,1,0,1,0,0,0,0
50a28,2,0,1,0,0,0,0
632e2,1,0,1,0,0,0,0
50a12,2,0,1,0,0,0,0
509fa,2,0,1,0,0,0,0
57866,2,0,1,0,0,0,0
577cc,0,0,1,0,0,0,0
5178c,0,0,1,0,0,0,0
577e6,2,0,1,0,0,0,0
51456,1,0,1,0,0,0,0
5780e,2,0,1,0,0,0,0
513b8,4,0,1,0,0,0,0
5781a,0,0,1,0,0,0,0
57834,2,0,1,0,0,0,0
51228,0,0,1,0,0,0,0
51072,1,0,1,0,0,0,0
50fbc,4,0,1,0,0,0,0
50e28,0,0,1,0,0,0,0
502de,2,0,1,0,0,0,0
5786e,0,0,1,0,0,0,0
57888,2,0,1,0,0,0,0
578ba,2,0,1,0,0,0,0
578c2,0,0,1,0,0,0,0
50bfa,4,0,25,0,0,0,0
578dc,2,0,1,0,0,0,0
57908,0,0,1,0,0,0,0
50b92,2,0,25,0,0,0,0
5791e,2,0,1,0,0,0,0
50b7a,4,0,25,0,0,0,0
50b74,0,0,25,0,0,0,0
5794a,0,0,1,0,0,0,0
c9e28,0,0,1,0,0,0,0
bf120,2,0,9,0,0,0,0
bf126,2,0,9,0,0,0,0
bf134,0,0,9,0,0,0,0
bf140,4,0,9,0,0,0,0
c03f6,0,0,1,0,0,0,0
c0764,2,0,1,0,0,0,0
c0946,4,0,1,0,0,0,0
c0a58,0,0,1,0,0,0,0
4f274,2,0,14,0,0,0,0
c0d88,2,0,1,0,0,0,0
c0f68,4,0,1,0,0,0,0
c9e24,0,0,1,0,0,0,0
4eec8,4,0,1,0,0,0,0
bf116,2,0,9,0,0,0,0
4ee4a,1,0,1,0,0,0,0
c9ea0,4,0,1,0,0,0,0
c9eae,0,0,1,0,0,0,0
c9eb0,1,0,1,0,0,0,0
ca35c,2,0,1,0,0,0,0
ca360,0,0,1,0,0,0,0
ca3fe,0,0,1,0,0,0,0
ca402,2,0,1,0,0,0,0
ca410,0,0,1,0,0,0,0
ca412,2,0,1,0,0,0,0
ca42a,2,0,1,0,0,0,0
ca4a8,2,0,1,0,0,0,0
bdf7c,2,0,10,0,0,0,0
a9d2c,2,0,4,0,0,0,0
a9d3a,4,0,4,0,0,0,0
bd6c8,1,0,1730,0,0,0,0
4f6d2,0,0,32,0,0,0,0
4f6a8,4,0,116,0,0,0,0
4f68c,0,0,48,0,0,0,0
bdc7e,0,0,10,0,0,0,0
bdcb2,0,0,10,0,0,0,0
4f4ee,4,0,9,0,0,0,0
bdcd6,0,0,10,0,0,0,0
bdcf8,4,0,10,0,0,0,0
bdcfe,0,0,10,0,0,0,0
4f48a,4,0,9,0,0,0,0
ca506,2,0,1,0,0,0,0
bdf80,0,0,10,0,0,0,0
bdf86,0,0,10,0,0,0,0
bdf8a,1,0,10,0,0,0,0
be400,2,0,1,0,0,0,0
be406,0,0,1,0,0,0,0
be40e,4,0,1,0,0,0,0
beaac,2,0,1,0,0,0,0
4f290,4,0,7,0,0,0,0
beaba,4,0,1,0,0,0,0
4f286,4,0,14,0,0,0,0
beb1e,2,0,1,0,0,0,0
beb2c,4,0,1,0,0,0,0
4da5e,2,0,1,0,0,0,0
ca894,4,0,1,0,0,0,0
ca8a0,2,0,1,0,0,0,0
4dbe8,2,0,1,0,0,0,0
4dbd8,2,0,1,0,0,0,0
4dba2,2,0,1,0,0,0,0
cc6e6,4,0,128,0,0,0,0
d40be,0,0,1,0,0,0,0
4db86,2,0,1,0,0,0,0
d40e6,4,0,1,0,0,0,0
d410a,0,0,1,0,0,0,0
4db2e,2,0,1,0,0,0,0
d4118,0,0,1,0,0,0,0
4dad6,2,0,1,0,0,0,0
4dc30,2,0,1,0,0,0,0
d42c2,0,0,1,0,0,0,0
d42c6,1,0,1,0,0,0,0
4da2e,2,0,1,0,0,0,0
d46d0,0,0,2,0,0,0,0
d46e6,0,0,1,0,0,0,0
d4700,0,0,2,0,0,0,0
d4716,0,0,2,0,0,0,0
d4730,0,0,2,0,0,0,0
d474a,0,0,2,0,0,0,0
d4764,0,0,2,0,0,0,0
d477e,0,0,2,0,0,0,0
d4798,0,0,2,0,0,0,0
4dcb8,2,0,1,0,0,0,0
ca50a,0,0,1,0,0,0,0
ca51c,0,0,1,0,0,0,0
ca52a,0,0,1,0,0,0,0
ca592,2,0,1,0,0,0,0
4dcde,1,0,1,0,0,0,0
ca59e,2,0,1,0,0,0,0
ca5ae,2,0,1,0,0,0,0
ca5ba,0,0,1,0,0,0,0
ca5da,0,0,1,0,0,0,0
ca5ec,0,0,1,0,0,0,0
4dcce,0,0,1,0,0,0,0
ca60a,0,0,1,0,0,0,0
a9d16,0,0,4,0,0,0,0
ca624,2,0,1,0,0,0,0
4dc84,2,0,1,0,0,0,0
ca62e,2,0,1,0,0,0,0
ca738,2,0,1,0,0,0,0
ca746,0,0,1,0,0,0,0
4dc74,2,0,1,0,0,0,0
4dc40,2,0,1,0,0,0,0
ca76a,0,0,4,0,0,0,0
ca7a6,0,0,1,0,0,0,0
ca7d2,2,0,1,0,0,0,0
ca804,2,0,1,0,0,0,0
ca816,2,0,1,0,0,0,0
4fe34,2,0,1,0,0,0,0
8cbd2,4,0,5,0,0,0,0
8e32a,2,0,5,0,0,0,0
8e332,0,0,5,0,0,0,0
8e342,0,0,5,0,0,0,0
8e358,2,0,5,0,0,0,0
8e366,4,0,5,0,0,0,0
a34a4,0,0,597,0,0,0,0
a34a8,0,0,597,0,0,0,0
4fef2,2,0,1,0,0,0,0
4fedc,2,0,1,0,0,0,0
a34c6,1,0,597,0,0,0,0
4fe58,2,0,1,0,0,0,0
4fe42,2,0,1,0,0,0,0
8cbca,0,0,5,0,0,0,0
a37bc,0,0,321,0,0,0,0
a37c2,2,0,321,0,0,0,0
a37ca,0,0,314,0,0,0,0
a37d4,0,0,314,0,0,0,0
4fe1e,2,0,1,0,0,0,0
a37dc,2,0,314,0,0,0,0
4fdfc,2,0,1,0,0,0,0
a3800,2,0,112,0,0,0,0
a3816,0,0,323,0,0,0,0
a382e,4,0,323,0,0,0,0
a3846,1,0,211,0,0,0,0
a4166,0,0,160,0,0,0,0
500e6,2,0,1,0,0,0,0
8afce,2,0,5,0,0,0,0
8afd6,0,0,5,0,0,0,0
8afe6,0,0,5,0,0,0,0
8affc,2,0,5,0,0,0,0
8b00a,4,0,5,0,0,0,0
50132,2,0,1,0,0,0,0
5010c,2,0,1,0,0,0,0
8c2ea,2,0,1,0,0,0,0
8c2f4,2,0,1,0,0,0,0
8c300,4,0,1,0,0,0,0
8c6a0,2,0,1,0,0,0,0
8c6a6,2,0,1,0,0,0,0
4fd88,2,0,1,0,0,0,0
500d0,2,0,1,0,0,0,0
8c6b4,4,0,1,0,0,0,0
8cb9e,2,0,5,0,0,0,0
8cba8,0,0,5,0,0,0,0
5002a,2,0,1,0,0,0,0
50014,2,0,1,0,0,0,0
4ff6e,2,0,1,0,0,0,0
4ff5a,2,0,1,0,0,0,0
8cbb2,0,0,5,0,0,0,0
8cbc6,2,0,5,0,0,0,0
4ff3e,2,0,1,0,0,0,0
4ff18,2,0,1,0,0,0,0
a7df8,2,0,1,0,0,0,0
a6aa2,4,0,4,0,0,0,0
a6abc,2,0,4,0,0,0,0
a6ac4,0,0,4,0,0,0,0
a6ad4,0,0,4,0,0,0,0
a6aea,2,0,4,0,0,0,0
a6af8,4,0,4,0,0,0,0
4f6f0,2,0,32,0,0,0,0
a6b14,2,0,4,0,0,0,0
a6b1c,0,0,4,0,0,0,0
a6b2c,0,0,4,0,0,0,0
a6b42,2,0,4,0,0,0,0
a6b50,4,0,4,0,0,0,0
a7dee,2,0,1,0,0,0,0
a6a9a,0,0,4,0,0,0,0
a7e04,4,0,1,0,0,0,0
a81a4,2,0,1,0,0,0,0
a81aa,2,0,1,0,0,0,0
a81b8,4,0,1,0,0,0,0
a86a2,2,0,4,0,0,0,0
a86ac,0,0,4,0,0,0,0
a86b6,0,0,4,0,0,0,0
a86ca,2,0,4,0,0,0,0
a86ce,0,0,4,0,0,0,0
a86d6,4,0,4,0,0,0,0
a9cfe,2,0,4,0,0,0,0
a9d06,0,0,4,0,0,0,0
a4a0c,1,0,312,0,0,0,0
4fd72,2,0,1,0,0,0,0
a41bc,0,0,157,0,0,0,0
a41c6,2,0,157,0,0,0,0
a41e8,4,0,160,0,0,0,0
a4226,1,0,2,0,0,0,0
a4234,1,0,104,0,0,0,0
4f8cc,4,0,32,0,0,0,0
a49d2,0,0,3,0,0,0,0
a49d8,0,0,3,0,0,0,0
a49dc,2,0,3,0,0,0,0
a49f4,4,0,315,0,0,0,0
4f86c,0,0,32,0,0,0,0
4da1e,2,0,1,0,0,0,0
a4a10,1,0,202,0,0,0,0
a6a20,2,0,4,0,0,0,0
a6a2a,0,0,4,0,0,0,0
a6a34,0,0,4,0,0,0,0
a6a48,2,0,4,0,0,0,0
a6a4c,0,0,4,0,0,0,0
a6a54,4,0,4,0,0,0,0
4f7be,0,0,32,0,0,0,0
a6a6e,2,0,4,0,0,0,0
a6a78,0,0,4,0,0,0,0
a6a82,0,0,4,0,0,0,0
a6a96,2,0,4,0,0,0,0
f4b32,2,0,41,0,0,0,0
f451c,0,0,69,0,0,0,0
f4522,1,0,69,0,0,0,0
f453e,1,0,59,0,0,0,0
f4542,1,0,10,0,0,0,0
f47c8,0,0,6,0,0,0,0
f4848,4,0,6,0,0,0,0
f48cc,2,0,5,0,0,0,0
f48d0,1,0,5,0,0,0,0
f48d4,1,0,5,0,0,0,0
f48de,0,0,2039,0,0,0,0
f497e,4,0,2039,0,0,0,0
f4982,1,0,1373,0,0,0,0
f4af4,2,0,2055,0,0,0,0
f4b30,4,0,7324,0,0,0,0
f44d2,4,0,69,0,0,0,0
f4b36,1,0,41,0,0,0,0
f4b3a,1,0,2074,0,0,0,0
f4bb6,1,0,160,0,0,0,0
f4bba,4,0,2060,0,0,0,0
f4bc0,0,0,5,0,0,0,0
f4bc6,1,0,5,0,0,0,0
f4bd8,1,0,908,0,0,0,0
f4be6,1,0,181,0,0,0,0
f4bf6,1,0,387,0,0,0,0
f4c12,1,0,562,0,0,0,0
f4c14,0,0,12,0,0,0,0
f4c20,1,0,12,0,0,0,0
f4c66,4,0,41,0,0,0,0
f3d94,4,0,113,0,0,0,0
f3be2,4,0,148,0,0,0,0
f3bf2,4,0,798,0,0,0,0
f3bf6,1,0,148,0,0,0,0
f3c0e,2,0,673,0,0,0,0
f3c14,0,0,673,0,0,0,0
f3c20,2,0,673,0,0,0,0
f3c36,1,0,673,0,0,0,0
f3c5a,2,0,10,0,0,0,0
f3c6c,4,0,1,0,0,0,0
f3c9c,0,0,113,0,0,0,0
f3ca4,0,0,113,0,0,0,0
f3cf8,1,0,113,0,0,0,0
f3d76,0,0,19,0,0,0,0
f3d8e,0,0,113,0,0,0,0
f4c78,1,0,7,0,0,0,0
f3d9a,1,0,19,0,0,0,0
f416c,0,0,631,0,0,0,0
f4178,2,0,631,0,0,0,0
f42c8,0,0,631,0,0,0,0
f42e6,4,0,631,0,0,0,0
f43f4,0,0,27,0,0,0,0
f4410,4,0,4,0,0,0,0
f442a,0,0,23,0,0,0,0
f4440,1,0,23,0,0,0,0
f4460,1,0,23,0,0,0,0
f4464,0,0,80,0,0,0,0
f4470,4,0,23,0,0,0,0
f44ca,0,0,69,0,0,0,0
103052,4,0,2,0,0,0,0
102e78,1,0,4,0,0,0,0
102eae,4,0,3,0,0,0,0
102ec2,4,0,1,0,0,0,0
102eee,0,0,3,0,0,0,0
102efc,0,0,3,0,0,0,0
102f04,0,0,3,0,0,0,0
102f16,0,0,3,0,0,0,0
102f26,0,0,3,0,0,0,0
102f32,4,0,3,0,0,0,0
102fa8,0,0,4,0,0,0,0
102fb6,0,0,4,0,0,0,0
102fc6,4,0,4,0,0,0,0
103034,0,0,2,0,0,0,0
103042,0,0,2,0,0,0,0
102e6a,0,0,4,0,0,0,0
1037a8,0,0,3,0,0,0,0
1037ae,4,0,3,0,0,0,0
103a5a,0,0,1,0,0,0,0
103a60,4,0,1,0,0,0,0
103a88,0,0,14,0,0,0,0
103a8e,4,0,14,0,0,0,0
103abc,0,0,13,0,0,0,0
103abe,0,0,13,0,0,0,0
103ae6,4,0,13,0,0,0,0
103af4,2,0,13,0,0,0,0
103b0e,2,0,1,0,0,0,0
103b12,0,0,1,0,0,0,0
103b1a,1,0,1,0,0,0,0
f54a6,4,0,12,0,0,0,0
f4cec,1,0,22,0,0,0,0
f4d00,1,0,9,0,0,0,0
f4d08,1,0,4,0,0,0,0
f4d1a,1,0,2,0,0,0,0
f53b8,0,0,151,0,0,0,0
f53c2,2,0,151,0,0,0,0
f53ce,4,0,151,0,0,0,0
f53e0,1,0,7,0,0,0,0
f53f4,4,0,3,0,0,0,0
f543c,0,0,12,0,0,0,0
f5440,0,0,12,0,0,0,0
f544a,0,0,12,0,0,0,0
f5458,0,0,11,0,0,0,0
f5478,0,0,2,0,0,0,0
f3bc6,0,0,350,0,0,0,0
f7b74,0,0,256,0,0,0,0
f7b7c,0,0,256,0,0,0,0
f7b90,0,0,128,0,0,0,0
f7ba0,4,0,128,0,0,0,0
f7bcc,0,0,128,0,0,0,0
f7bd0,0,0,128,0,0,0,0
f7bd6,2,0,128,0,0,0,0
f7be2,0,0,128,0,0,0,0
f7c6c,1,0,128,0,0,0,0
f7c8e,0,0,128,0,0,0,0
f7c9a,0,0,128,0,0,0,0
f7ca6,0,0,128,0,0,0,0
f7cb6,4,0,128,0,0,0,0
f2304,0,0,3386,0,0,0,0
f1c0a,0,0,1,0,0,0,0
f1c1a,0,0,1,0,0,0,0
f1c36,1,0,1,0,0,0,0
f21b6,0,0,5093,0,0,0,0
f2268,4,0,3386,0,0,0,0
f2272,1,0,4686,0,0,0,0
f2274,2,0,1,0,0,0,0
f229e,0,0,1,0,0,0,0
f22a0,2,0,1,0,0,0,0
f22ac,0,0,1,0,0,0,0
f22b2,0,0,1,0,0,0,0
f22cc,0,0,1708,0,0,0,0
f22f2,4,0,1708,0,0,0,0
f22fe,2,0,3386,0,0,0,0
f1c04,2,0,1,0,0,0,0
f230e,0,0,3386,0,0,0,0
f2624,0,0,1735,0,0,0,0
f262c,0,0,1735,0,0,0,0
f2654,2,0,1735,0,0,0,0
f2666,4,0,1735,0,0,0,0
f26a2,4,0,1,0,0,0,0
f2c1e,0,0,5,0,0,0,0
f2c26,0,0,5,0,0,0,0
f2c36,0,0,5,0,0,0,0
f2c40,0,0,5,0,0,0,0
f2cb4,2,0,5,0,0,0,0
f2cba,0,0,5,0,0,0,0
f2cc6,0,0,5,0,0,0,0
f18d4,1,0,4,0,0,0,0
f1568,4,0,3392,0,0,0,0
f15e2,0,0,3,0,0,0,0
f1630,0,0,7,0,0,0,0
f1636,0,0,7,0,0,0,0
f1694,0,0,8,0,0,0,0
f1698,1,0,12,0,0,0,0
f16a0,0,0,93,0,0,0,0
f16d2,1,0,6,0,0,0,0
f16f2,1,0,2,0,0,0,0
f174c,0,0,3357,0,0,0,0
f1814,2,0,29,0,0,0,0
f1818,1,0,29,0,0,0,0
f183c,1,0,5,0,0,0,0
f185a,1,0,394,0,0,0,0
f2cf2,0,0,5,0,0,0,0
f1908,0,0,6,0,0,0,0
f1910,2,0,6,0,0,0,0
f1928,0,0,5,0,0,0,0
f1b08,2,0,3346,0,0,0,0
f1b0c,1,0,3346,0,0,0,0
f1b1e,2,0,11,0,0,0,0
f1b24,0,0,11,0,0,0,0
f1b2a,2,0,11,0,0,0,0
f1b2e,1,0,11,0,0,0,0
f1be8,0,0,1,0,0,0,0
f1bf2,0,0,1,0,0,0,0
f1bf8,0,0,1,0,0,0,0
f1bfc,0,0,1,0,0,0,0
f3b50,0,0,18,0,0,0,0
f3a7c,4,0,1018,0,0,0,0
f3a84,4,0,533,0,0,0,0
f3a8c,4,0,1832,0,0,0,0
f3a94,4,0,780,0,0,0,0
f3a96,0,0,673,0,0,0,0
f3a9a,0,0,673,0,0,0,0
f3ac6,0,0,673,0,0,0,0
f3af0,0,0,504,0,0,0,0
f3af6,0,0,504,0,0,0,0
f3b0e,0,0,80,0,0,0,0
f3b26,0,0,249,0,0,0,0
f3b30,4,0,673,0,0,0,0
f3b48,0,0,153,0,0,0,0
f3b4c,1,0,153,0,0,0,0
f3a74,4,0,741,0,0,0,0
f3b54,1,0,18,0,0,0,0
f3b58,0,0,253,0,0,0,0
f3b5c,1,0,253,0,0,0,0
f3b68,0,0,951,0,0,0,0
f3b72,1,0,951,0,0,0,0
f3b80,0,0,619,0,0,0,0
f3b82,0,0,619,0,0,0,0
f3b92,0,0,619,0,0,0,0
f3ba0,0,0,462,0,0,0,0
f3ba2,0,0,462,0,0,0,0
f3bba,4,0,5,0,0,0,0
f3bc0,0,0,148,0,0,0,0
f3bc4,1,0,148,0,0,0,0
f37e6,4,0,39,0,0,0,0
f2d04,0,0,5,0,0,0,0
f2d12,0,0,5,0,0,0,0
f2db6,1,0,5,0,0,0,0
f2df2,1,0,5,0,0,0,0
f3728,1,0,1657,0,0,0,0
f373e,4,0,2,0,0,0,0
f3796,0,0,1166,0,0,0,0
f37aa,0,0,1004,0,0,0,0
f37b4,0,0,965,0,0,0,0
f37d2,0,0,229,0,0,0,0
f37d6,4,0,1363,0,0,0,0
f37da,4,0,41,0,0,0,0
f37de,4,0,2,0,0,0,0
f37e2,4,0,3,0,0,0,0
103d4e,0,0,1,0,0,0,0
f37ea,4,0,1,0,0,0,0
f37ee,4,0,2,0,0,0,0
f37f2,4,0,212,0,0,0,0
f380a,4,0,10195,0,0,0,0
f3810,4,0,2381,0,0,0,0
f3820,2,0,742,0,0,0,0
f3834,1,0,742,0,0,0,0
f39ec,1,0,135,0,0,0,0
f3a00,4,0,60,0,0,0,0
f3a56,0,0,1340,0,0,0,0
f3a5e,4,0,1340,0,0,0,0
f3a64,4,0,931,0,0,0,0
f3a6c,4,0,346,0,0,0,0
112e06,0,0,4,0,0,0,0
10db0c,0,0,6,0,0,0,0
10dce6,0,0,6,0,0,0,0
10dce8,0,0,6,0,0,0,0
10dcf2,1,0,6,0,0,0,0
10de0a,2,0,2,0,0,0,0
10de18,1,0,2,0,0,0,0
10debc,1,0,3,0,0,0,0
10df36,0,0,2,0,0,0,0
10df46,0,0,2,0,0,0,0
10df50,0,0,2,0,0,0,0
10df54,0,0,2,0,0,0,0
10df5c,0,0,2,0,0,0,0
10e254,1,0,6,0,0,0,0
112dea,0,0,4,0,0,0,0
10da8e,1,0,3,0,0,0,0
112e42,2,0,4,0,0,0,0
112e52,0,0,4,0,0,0,0
112e60,4,0,4,0,0,0,0
112e66,2,0,4,0,0,0,0
112eb6,2,0,2,0,0,0,0
112ec0,0,0,2,0,0,0,0
112ec2,1,0,2,0,0,0,0
11320a,2,0,4,0,0,0,0
113238,2,0,4,0,0,0,0
113244,2,0,4,0,0,0,0
113258,0,0,4,0,0,0,0
11326c,4,0,4,0,0,0,0
113456,4,0,2,0,0,0,0
10d1c8,1,0,3,0,0,0,0
10cfb4,4,0,7,0,0,0,0
10cfc4,0,0,3,0,0,0,0
10d0fa,0,0,8,0,0,0,0
10d10c,2,0,8,0,0,0,0
10d11e,0,0,8,0,0,0,0
10d12e,0,0,8,0,0,0,0
10d156,0,0,8,0,0,0,0
10d15a,0,0,8,0,0,0,0
10d168,1,0,7,0,0,0,0
10d180,2,0,3,0,0,0,0
10d19e,0,0,3,0,0,0,0
10d1a8,0,0,3,0,0,0,0
10d1ae,0,0,3,0,0,0,0
10d1b2,0,0,3,0,0,0,0
113466,4,0,2,0,0,0,0
10d1cc,2,0,3,0,0,0,0
10d1d0,1,0,3,0,0,0,0
10d328,0,0,2,0,0,0,0
10d406,0,0,3,0,0,0,0
10d474,0,0,6,0,0,0,0
10d480,0,0,6,0,0,0,0
10d494,0,0,6,0,0,0,0
10d49e,0,0,6,0,0,0,0
10d4a2,0,0,6,0,0,0,0
10d4aa,0,0,6,0,0,0,0
10d4d0,1,0,6,0,0,0,0
10d8e4,2,0,6,0,0,0,0
10da82,0,0,3,0,0,0,0
122cac,0,0,1,0,0,0,0
11da32,0,0,1,0,0,0,0
11da4a,2,0,1,0,0,0,0
11da52,0,0,1,0,0,0,0
