pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
ef60e,0,0,5,0,0,0,0
ef616,0,0,5,0,0,0,0
ef61c,0,0,5,0,0,0,0
ef628,4,0,7,0,0,0,0
ef7d4,2,0,1,0,0,0,0
f0adc,0,0,3,0,0,0,0
f0ad4,0,0,2,0,0,0,0
f0ac8,0,0,2,0,0,0,0
f0ac2,0,0,2,0,0,0,0
ef87e,2,0,1,0,0,0,0
f0ef6,0,0,2,0,0,0,0
f0a9a,0,0,3,0,0,0,0
ef88e,2,0,1,0,0,0,0
ef89e,2,0,1,0,0,0,0
ef8ae,2,0,1,0,0,0,0
ef8be,2,0,1,0,0,0,0
ef8ce,2,0,1,0,0,0,0
ef8de,2,0,1,0,0,0,0
ef8ee,2,0,1,0,0,0,0
f07f2,1,0,1,0,0,0,0
ef8fe,2,0,1,0,0,0,0
f07ec,2,0,1,0,0,0,0
eb996,0,0,2,0,0,0,0
eb75c,0,0,3,0,0,0,0
f1b2e,1,0,3,0,0,0,0
eb760,0,0,3,0,0,0,0
eb782,0,0,3,0,0,0,0
eb78e,0,0,3,0,0,0,0
f1b2a,2,0,3,0,0,0,0
eb7ce,2,0,3,0,0,0,0
eb7d2,1,0,3,0,0,0,0
f1b24,0,0,3,0,0,0,0
eb8ba,0,0,4,0,0,0,0
eb8e2,4,0,4,0,0,0,0
eb988,0,0,2,0,0,0,0
eb756,0,0,3,0,0,0,0
eb99c,0,0,2,0,0,0,0
f1b1e,2,0,3,0,0,0,0
f1b0c,1,0,2455,0,0,0,0
eb9e8,0,0,2,0,0,0,0
f1b08,2,0,2455,0,0,0,0
eba82,0,0,6,0,0,0,0
eba88,0,0,6,0,0,0,0
f1928,0,0,5,0,0,0,0
ebad4,0,0,6,0,0,0,0
f1910,2,0,6,0,0,0,0
f1908,0,0,6,0,0,0,0
eb6a4,1,0,3,0,0,0,0
eb58e,0,0,3,0,0,0,0
f1c36,1,0,1,0,0,0,0
f1c1a,0,0,1,0,0,0,0
eb5cc,2,0,3,0,0,0,0
eb5da,0,0,3,0,0,0,0
eb5ea,4,0,3,0,0,0,0
f1c0a,0,0,1,0,0,0,0
f1c04,2,0,1,0,0,0,0
f1bfc,0,0,1,0,0,0,0
f1bf8,0,0,1,0,0,0,0
eb6a2,4,0,3,0,0,0,0
f18d4,1,0,4,0,0,0,0
f1bf2,0,0,1,0,0,0,0
eb6d6,0,0,6,0,0,0,0
eb6e8,4,0,6,0,0,0,0
eb70c,2,0,3,0,0,0,0
eb716,0,0,3,0,0,0,0
eb724,0,0,3,0,0,0,0
eb72a,0,0,3,0,0,0,0
eb72e,0,0,3,0,0,0,0
eb742,0,0,3,0,0,0,0
eb74c,0,0,3,0,0,0,0
f1be8,0,0,1,0,0,0,0
ebd28,2,0,1,0,0,0,0
f144a,0,0,36,0,0,0,0
f1442,0,0,36,0,0,0,0
f143e,0,0,36,0,0,0,0
ebc80,4,0,6,0,0,0,0
f1438,0,0,36,0,0,0,0
f1430,0,0,36,0,0,0,0
f137c,1,0,2231,0,0,0,0
f1370,0,0,2081,0,0,0,0
ebcc8,0,0,12,0,0,0,0
ebcce,0,0,12,0,0,0,0
f116a,0,0,2343,0,0,0,0
ebd22,1,0,11,0,0,0,0
f1454,0,0,36,0,0,0,0
ebd38,1,0,1,0,0,0,0
ebd56,4,0,12,0,0,0,0
ebd60,4,0,3,0,0,0,0
f1078,0,0,150,0,0,0,0
f1066,0,0,2493,0,0,0,0
ebd80,0,0,1248,0,0,0,0
f0f2c,1,0,1,0,0,0,0
f0f10,1,0,1,0,0,0,0
f0f0a,1,0,2,0,0,0,0
ec190,4,0,3,0,0,0,0
ec19a,4,0,10,0,0,0,0
ebba6,1,0,3,0,0,0,0
f185a,1,0,247,0,0,0,0
f183c,1,0,5,0,0,0,0
f1818,1,0,29,0,0,0,0
f1814,2,0,29,0,0,0,0
f174c,0,0,2458,0,0,0,0
f16f2,1,0,2,0,0,0,0
f16d2,1,0,6,0,0,0,0
ebb9e,4,0,17,0,0,0,0
ebba0,2,0,3,0,0,0,0
f16a0,0,0,93,0,0,0,0
f1698,1,0,12,0,0,0,0
e67b0,0,0,1,0,0,0,0
f1694,0,0,8,0,0,0,0
f1636,0,0,7,0,0,0,0
f1630,0,0,7,0,0,0,0
ebbe2,0,0,4,0,0,0,0
f15e2,0,0,3,0,0,0,0
f1568,4,0,2493,0,0,0,0
f1476,0,0,7,0,0,0,0
ebc1c,4,0,4,0,0,0,0
f1464,0,0,36,0,0,0,0
f145c,0,0,36,0,0,0,0
ebc5c,0,0,6,0,0,0,0
103a5a,0,0,1,0,0,0,0
103abe,0,0,5,0,0,0,0
dce6a,0,0,1,0,0,0,0
dce6e,0,0,1,0,0,0,0
dce8a,1,0,1,0,0,0,0
103abc,0,0,5,0,0,0,0
103a8e,4,0,6,0,0,0,0
dcec4,0,0,1,0,0,0,0
103a88,0,0,6,0,0,0,0
103a60,4,0,1,0,0,0,0
dcf24,0,0,1,0,0,0,0
dcf34,2,0,1,0,0,0,0
dcf38,1,0,1,0,0,0,0
dcbb8,2,0,1,0,0,0,0
dcf74,0,0,1,0,0,0,0
1037ae,4,0,3,0,0,0,0
dcf8c,1,0,1,0,0,0,0
1037a8,0,0,3,0,0,0,0
dd02e,0,0,1,0,0,0,0
dd030,1,0,1,0,0,0,0
dd192,1,0,1,0,0,0,0
dd1c6,1,0,1,0,0,0,0
103052,4,0,2,0,0,0,0
103042,0,0,2,0,0,0,0
dd260,0,0,1,0,0,0,0
dc798,0,0,1,0,0,0,0
104b84,4,0,1,0,0,0,0
dc2ba,0,0,7,0,0,0,0
104b68,0,0,1,0,0,0,0
104b64,2,0,1,0,0,0,0
104b5c,0,0,1,0,0,0,0
dc584,1,0,1,0,0,0,0
104b4e,0,0,1,0,0,0,0
103d52,4,0,1,0,0,0,0
103d4e,0,0,1,0,0,0,0
dc59e,0,0,1,0,0,0,0
dc5a4,1,0,1,0,0,0,0
103034,0,0,2,0,0,0,0
dc7a2,1,0,1,0,0,0,0
103b1a,1,0,1,0,0,0,0
dca44,0,0,1,0,0,0,0
103b12,0,0,1,0,0,0,0
dca5a,2,0,1,0,0,0,0
103b0e,2,0,1,0,0,0,0
103af4,2,0,5,0,0,0,0
103ae6,4,0,5,0,0,0,0
dcb62,0,0,1,0,0,0,0
dcb6a,0,0,1,0,0,0,0
dcbac,2,0,1,0,0,0,0
e1694,0,0,5,0,0,0,0
e1530,2,0,6,0,0,0,0
e153c,0,0,6,0,0,0,0
102ec2,4,0,1,0,0,0,0
102eae,4,0,3,0,0,0,0
e1590,0,0,9,0,0,0,0
102e78,1,0,4,0,0,0,0
102e6a,0,0,4,0,0,0,0
f7cb6,4,0,128,0,0,0,0
f7ca6,0,0,128,0,0,0,0
e1672,2,0,5,0,0,0,0
f7c9a,0,0,128,0,0,0,0
e168c,0,0,5,0,0,0,0
102eee,0,0,3,0,0,0,0
f7c8e,0,0,128,0,0,0,0
e16f0,4,0,5,0,0,0,0
f7c6c,1,0,128,0,0,0,0
f7be2,0,0,128,0,0,0,0
e17d2,0,0,9,0,0,0,0
e17de,0,0,9,0,0,0,0
e17fa,0,0,9,0,0,0,0
f7bd6,2,0,128,0,0,0,0
f7bd0,0,0,128,0,0,0,0
f7bcc,0,0,128,0,0,0,0
f7ba0,4,0,128,0,0,0,0
e05dc,4,0,3,0,0,0,0
dd26e,2,0,1,0,0,0,0
102fc6,4,0,4,0,0,0,0
102fb6,0,0,4,0,0,0,0
dd286,2,0,1,0,0,0,0
dd28a,1,0,1,0,0,0,0
e02fc,0,0,1,0,0,0,0
e0300,4,0,1,0,0,0,0
e0366,0,0,1,0,0,0,0
e0374,0,0,1,0,0,0,0
e037a,4,0,1,0,0,0,0
102fa8,0,0,4,0,0,0,0
10614c,2,0,10,0,0,0,0
e1120,4,0,2,0,0,0,0
e1348,2,0,6,0,0,0,0
e135e,2,0,6,0,0,0,0
e136c,2,0,6,0,0,0,0
e137a,0,0,5,0,0,0,0
e1388,4,0,5,0,0,0,0
102f32,4,0,3,0,0,0,0
102f26,0,0,3,0,0,0,0
102f16,0,0,3,0,0,0,0
102f04,0,0,3,0,0,0,0
102efc,0,0,3,0,0,0,0
107526,1,0,1,0,0,0,0
10758e,0,0,1,0,0,0,0
10757e,2,0,1,0,0,0,0
dbdce,4,0,2,0,0,0,0
dbde8,0,0,1,0,0,0,0
107572,2,0,1,0,0,0,0
dbe02,0,0,2,0,0,0,0
dbe06,0,0,2,0,0,0,0
dbe0a,0,0,2,0,0,0,0
dbe16,0,0,2,0,0,0,0
10755a,4,0,1,0,0,0,0
dbe1e,1,0,2,0,0,0,0
10752c,1,0,1,0,0,0,0
1075c8,4,0,1,0,0,0,0
1074fe,0,0,1,0,0,0,0
1074f6,0,0,1,0,0,0,0
dbe48,0,0,1,0,0,0,0
dbe50,0,0,1,0,0,0,0
dbe58,0,0,1,0,0,0,0
106452,1,0,27,0,0,0,0
106442,0,0,27,0,0,0,0
dbe5e,0,0,1,0,0,0,0
dbe62,0,0,1,0,0,0,0
dbe66,0,0,2,0,0,0,0
dbed8,1,0,4,0,0,0,0
dbc44,0,0,2,0,0,0,0
10839c,1,0,13,0,0,0,0
db862,1,0,1,0,0,0,0
108398,4,0,17,0,0,0,0
108372,0,0,17,0,0,0,0
107fbe,4,0,1,0,0,0,0
107eb4,0,0,1,0,0,0,0
dbad2,0,0,2,0,0,0,0
dbafc,4,0,2,0,0,0,0
dbc0e,0,0,2,0,0,0,0
dbc18,2,0,2,0,0,0,0
107e98,0,0,1,0,0,0,0
106426,4,0,28,0,0,0,0
dbc4a,0,0,2,0,0,0,0
dbc54,0,0,2,0,0,0,0
dbc5c,0,0,2,0,0,0,0
107dbc,4,0,1,0,0,0,0
107d96,2,0,1,0,0,0,0
107d88,0,0,1,0,0,0,0
107d10,4,0,1,0,0,0,0
dbcea,0,0,1,0,0,0,0
dbcf4,0,0,1,0,0,0,0
dbcf8,0,0,1,0,0,0,0
dbd02,1,0,1,0,0,0,0
106212,0,0,1319,0,0,0,0
106370,4,0,2,0,0,0,0
106368,0,0,2,0,0,0,0
10635c,2,0,2,0,0,0,0
106328,4,0,1,0,0,0,0
106320,0,0,1,0,0,0,0
106314,2,0,1,0,0,0,0
1062aa,4,0,4,0,0,0,0
1062a2,0,0,4,0,0,0,0
106296,2,0,4,0,0,0,0
106282,0,0,4,0,0,0,0
dc1bc,0,0,1,0,0,0,0
106216,1,0,1319,0,0,0,0
dc144,0,0,2,0,0,0,0
dc1f0,1,0,1,0,0,0,0
1061ac,4,0,10,0,0,0,0
106198,1,0,10,0,0,0,0
dc20a,2,0,1,0,0,0,0
10617c,2,0,49,0,0,0,0
10616c,2,0,58,0,0,0,0
dc220,0,0,1,0,0,0,0
106168,0,0,48,0,0,0,0
dc272,0,0,1,0,0,0,0
10615c,1,0,10,0,0,0,0
dc292,2,0,1,0,0,0,0
dbf80,0,0,1,0,0,0,0
106406,0,0,28,0,0,0,0
dbf2e,0,0,1,0,0,0,0
1063f0,2,0,28,0,0,0,0
1063e4,0,0,28,0,0,0,0
1063c6,0,0,28,0,0,0,0
1063c2,0,0,28,0,0,0,0
dbf4c,0,0,1,0,0,0,0
dbf50,1,0,1,0,0,0,0
dbf68,0,0,1,0,0,0,0
dbf6e,0,0,1,0,0,0,0
dbf78,1,0,1,0,0,0,0
f7b90,0,0,128,0,0,0,0
dbf84,1,0,1,0,0,0,0
1063bc,0,0,28,0,0,0,0
1063b2,0,0,28,0,0,0,0
dbfda,0,0,1,0,0,0,0
dbfe6,0,0,1,0,0,0,0
dbfea,1,0,1,0,0,0,0
dc01c,1,0,1,0,0,0,0
dc122,0,0,2,0,0,0,0
1063a8,0,0,28,0,0,0,0
dc128,0,0,2,0,0,0,0
106394,0,0,28,0,0,0,0
e5bf4,0,0,3,0,0,0,0
e571e,1,0,1,0,0,0,0
f4460,1,0,23,0,0,0,0
e5b26,0,0,3,0,0,0,0
e5b2c,0,0,3,0,0,0,0
e5b30,0,0,3,0,0,0,0
e5b54,0,0,3,0,0,0,0
f4440,1,0,23,0,0,0,0
e5b7e,0,0,3,0,0,0,0
f442a,0,0,23,0,0,0,0
f4410,4,0,4,0,0,0,0
e5bdc,0,0,3,0,0,0,0
e5be8,0,0,3,0,0,0,0
e571a,0,0,1,0,0,0,0
e5bfa,2,0,3,0,0,0,0
e5c0c,4,0,3,0,0,0,0
e5c10,2,0,3,0,0,0,0
e5c1e,1,0,3,0,0,0,0
f43f4,0,0,27,0,0,0,0
e5c2c,2,0,3,0,0,0,0
e5c38,0,0,3,0,0,0,0
f42e6,4,0,411,0,0,0,0
f42c8,0,0,411,0,0,0,0
e5e64,0,0,2,0,0,0,0
e5e76,0,0,2,0,0,0,0
e3da6,0,0,3,0,0,0,0
e3c84,0,0,2,0,0,0,0
e3c86,1,0,2,0,0,0,0
e3cca,0,0,1,0,0,0,0
f47c8,0,0,6,0,0,0,0
f4542,1,0,10,0,0,0,0
f453e,1,0,59,0,0,0,0
f4522,1,0,69,0,0,0,0
f451c,0,0,69,0,0,0,0
e3d18,0,0,2,0,0,0,0
e3d1c,1,0,2,0,0,0,0
f44d2,4,0,69,0,0,0,0
e5e80,0,0,2,0,0,0,0
e3de8,0,0,1,0,0,0,0
e3df4,0,0,1,0,0,0,0
e3e0a,0,0,1,0,0,0,0
f44ca,0,0,69,0,0,0,0
e4260,0,0,3,0,0,0,0
e4280,1,0,3,0,0,0,0
e434c,1,0,1,0,0,0,0
f4470,4,0,23,0,0,0,0
f4464,0,0,80,0,0,0,0
e5460,2,0,2,0,0,0,0
e5464,1,0,2,0,0,0,0
f3c14,0,0,212,0,0,0,0
e62c8,0,0,1248,0,0,0,0
f3c6c,4,0,1,0,0,0,0
e62d2,0,0,1248,0,0,0,0
e62d8,0,0,1248,0,0,0,0
e62dc,0,0,1248,0,0,0,0
f3c5a,2,0,10,0,0,0,0
e62f0,2,0,1248,0,0,0,0
e62fc,0,0,1248,0,0,0,0
f3c36,1,0,212,0,0,0,0
e6326,4,0,1248,0,0,0,0
e632a,1,0,1248,0,0,0,0
f3c20,2,0,212,0,0,0,0
e62be,0,0,1248,0,0,0,0
f3c0e,2,0,212,0,0,0,0
e673e,0,0,28,0,0,0,0
f3bf6,1,0,2,0,0,0,0
f3bf2,4,0,435,0,0,0,0
f3be2,4,0,2,0,0,0,0
e6762,2,0,27,0,0,0,0
f3bc6,0,0,4,0,0,0,0
e67a4,4,0,28,0,0,0,0
f3bc4,1,0,2,0,0,0,0
e67a8,2,0,2,0,0,0,0
f3bc0,0,0,2,0,0,0,0
e60e0,0,0,3,0,0,0,0
e5e8a,0,0,2,0,0,0,0
e5e90,0,0,2,0,0,0,0
e5e94,0,0,2,0,0,0,0
e5eb8,0,0,2,0,0,0,0
f4178,2,0,411,0,0,0,0
e5ed0,0,0,2,0,0,0,0
f416c,0,0,411,0,0,0,0
f3d94,4,0,4,0,0,0,0
e5eea,4,0,2,0,0,0,0
f3d8e,0,0,4,0,0,0,0
e60dc,2,0,3,0,0,0,0
e3c72,0,0,2,0,0,0,0
f3d14,0,0,4,0,0,0,0
e60fa,2,0,3,0,0,0,0
e610a,2,0,3,0,0,0,0
e6116,2,0,3,0,0,0,0
e611c,0,0,3,0,0,0,0
f3cf8,1,0,4,0,0,0,0
e6150,4,0,3,0,0,0,0
e6188,1,0,3,0,0,0,0
f3ca4,0,0,4,0,0,0,0
f3c9c,0,0,4,0,0,0,0
e62ae,0,0,1248,0,0,0,0
e204e,0,0,4,0,0,0,0
e1f58,0,0,2,0,0,0,0
e1f5a,1,0,2,0,0,0,0
e1fa2,0,0,2,0,0,0,0
e1fb8,1,0,2,0,0,0,0
f53f4,4,0,3,0,0,0,0
e1fc6,0,0,4,0,0,0,0
e1fd2,0,0,4,0,0,0,0
f53e0,1,0,7,0,0,0,0
e1fea,0,0,4,0,0,0,0
f53ce,4,0,6,0,0,0,0
f53c2,2,0,6,0,0,0,0
f53b8,0,0,6,0,0,0,0
f543c,0,0,12,0,0,0,0
e2052,0,0,4,0,0,0,0
e2074,0,0,14,0,0,0,0
e207e,0,0,14,0,0,0,0
e2086,0,0,14,0,0,0,0
f4d1a,1,0,2,0,0,0,0
e2096,0,0,14,0,0,0,0
f4d08,1,0,4,0,0,0,0
e20ae,0,0,14,0,0,0,0
f4d00,1,0,9,0,0,0,0
f4cec,1,0,22,0,0,0,0
f4c78,1,0,7,0,0,0,0
f54a6,4,0,12,0,0,0,0
e1880,0,0,9,0,0,0,0
e1890,0,0,9,0,0,0,0
e189e,0,0,9,0,0,0,0
f7b7c,0,0,256,0,0,0,0
f7b74,0,0,256,0,0,0,0
e18ce,0,0,6,0,0,0,0
e18da,0,0,6,0,0,0,0
e1900,0,0,6,0,0,0,0
e190e,0,0,6,0,0,0,0
e1918,2,0,6,0,0,0,0
e192c,0,0,6,0,0,0,0
f4c66,4,0,23,0,0,0,0
e1aa6,1,0,3,0,0,0,0
f5478,0,0,2,0,0,0,0
e1d78,0,0,3,0,0,0,0
e1d80,0,0,3,0,0,0,0
e1d82,1,0,3,0,0,0,0
e1dde,0,0,2,0,0,0,0
f5458,0,0,11,0,0,0,0
f544a,0,0,12,0,0,0,0
f5440,0,0,12,0,0,0,0
e1e42,0,0,2,0,0,0,0
e1e46,1,0,2,0,0,0,0
e3b9a,0,0,5,0,0,0,0
e3b00,0,0,2,0,0,0,0
f4b32,2,0,23,0,0,0,0
e3b04,2,0,2,0,0,0,0
e3b08,0,0,2,0,0,0,0
f4b30,4,0,5121,0,0,0,0
f4af4,2,0,1065,0,0,0,0
e3b32,1,0,2,0,0,0,0
e3b4a,0,0,2,0,0,0,0
f4982,1,0,940,0,0,0,0
e3b5c,0,0,2,0,0,0,0
f497e,4,0,1154,0,0,0,0
f4b36,1,0,23,0,0,0,0
e3baa,0,0,5,0,0,0,0
e3bb8,0,0,6,0,0,0,0
f48de,0,0,1154,0,0,0,0
f48d4,1,0,5,0,0,0,0
f48d0,1,0,5,0,0,0,0
f48cc,2,0,5,0,0,0,0
e3c26,0,0,1,0,0,0,0
e3c2a,1,0,1,0,0,0,0
e3c42,1,0,1,0,0,0,0
f4848,4,0,6,0,0,0,0
e3c56,0,0,3,0,0,0,0
f4be6,1,0,116,0,0,0,0
e20e0,0,0,4,0,0,0,0
e20e8,0,0,4,0,0,0,0
f4c20,1,0,11,0,0,0,0
f4c14,0,0,11,0,0,0,0
e2136,0,0,4,0,0,0,0
f4c12,1,0,415,0,0,0,0
e213a,2,0,4,0,0,0,0
e2146,0,0,3,0,0,0,0
e214e,0,0,3,0,0,0,0
e2156,0,0,3,0,0,0,0
f4bf6,1,0,213,0,0,0,0
db840,2,0,1,0,0,0,0
e2182,1,0,3,0,0,0,0
f4bd8,1,0,305,0,0,0,0
f4bc6,1,0,5,0,0,0,0
e25c0,1,0,4,0,0,0,0
f4bc0,0,0,5,0,0,0,0
e27e2,2,0,4,0,0,0,0
e27ea,0,0,4,0,0,0,0
f4bba,4,0,1070,0,0,0,0
e27fa,1,0,4,0,0,0,0
f4bb6,1,0,144,0,0,0,0
f4b3a,1,0,1084,0,0,0,0
1b608,0,0,3,0,0,0,0
1bede,2,0,20,0,0,0,0
1bd34,1,0,2,0,0,0,0
1bd2a,0,0,2,0,0,0,0
1b66c,1,0,3,0,0,0,0
1b64e,0,0,1,0,0,0,0
1b644,2,0,1,0,0,0,0
1b63a,0,0,1,0,0,0,0
1b62c,4,0,3,0,0,0,0
1bef0,4,0,20,0,0,0,0
1b5e0,2,0,3,0,0,0,0
1b278,1,0,1,0,0,0,0
1b25a,0,0,1,0,0,0,0
1b250,2,0,1,0,0,0,0
1b246,0,0,1,0,0,0,0
1b242,0,0,1,0,0,0,0
1b238,4,0,1,0,0,0,0
1c0a2,2,0,11,0,0,0,0
1c1fa,0,0,5,0,0,0,0
1c1f6,0,0,5,0,0,0,0
1c1e2,0,0,2,0,0,0,0
1c1d4,2,0,127,0,0,0,0
1c0f4,4,0,11,0,0,0,0
1c0e2,0,0,11,0,0,0,0
1c0d2,2,0,2,0,0,0,0
1c0b2,0,0,2,0,0,0,0
1b220,0,0,1,0,0,0,0
1bfb2,4,0,3,0,0,0,0
1bfa0,0,0,3,0,0,0,0
1bf94,1,0,1,0,0,0,0
1bf7c,2,0,4,0,0,0,0
1bf2e,4,0,4,0,0,0,0
1bf16,2,0,4,0,0,0,0
1bf00,1,0,20,0,0,0,0
1a778,0,0,3,0,0,0,0
1aa0c,4,0,3,0,0,0,0
1a95a,4,0,2,0,0,0,0
1a946,0,0,1,0,0,0,0
1a92a,0,0,2,0,0,0,0
1a8e6,4,0,1,0,0,0,0
1a892,0,0,1,0,0,0,0
1a7ac,4,0,3,0,0,0,0
1a794,0,0,2,0,0,0,0
1aa14,1,0,2,0,0,0,0
1a718,4,0,9,0,0,0,0
1a6be,0,0,9,0,0,0,0
1a686,4,0,1,0,0,0,0
1a676,4,0,20,0,0,0,0
1a66c,0,0,20,0,0,0,0
1a65e,0,0,20,0,0,0,0
1a65c,4,0,5,0,0,0,0
1c204,0,0,5,0,0,0,0
1ae7c,4,0,1,0,0,0,0
1b046,0,0,184,0,0,0,0
1b058,0,0,184,0,0,0,0
1b062,2,0,391,0,0,0,0
1b07e,0,0,159,0,0,0,0
1b08e,0,0,184,0,0,0,0
1b09a,1,0,184,0,0,0,0
1b0d0,2,0,738,0,0,0,0
1b0dc,2,0,729,0,0,0,0
1b108,1,0,174,0,0,0,0
1b13a,4,0,184,0,0,0,0
1b150,2,0,10,0,0,0,0
1b158,0,0,2,0,0,0,0
1b166,4,0,10,0,0,0,0
1b1f8,2,0,1,0,0,0,0
1c796,2,0,16,0,0,0,0
1c8e6,0,0,15,0,0,0,0
1c8d2,1,0,16,0,0,0,0
1c8b6,0,0,16,0,0,0,0
1c8b0,4,0,1,0,0,0,0
1c874,0,0,1,0,0,0,0
1c85e,2,0,1,0,0,0,0
1c7a2,0,0,16,0,0,0,0
1c79a,0,0,16,0,0,0,0
1c8ea,0,0,15,0,0,0,0
1c78c,0,0,16,0,0,0,0
1c76a,2,0,20,0,0,0,0
1c752,0,0,28,0,0,0,0
1c74e,2,0,28,0,0,0,0
1c736,0,0,28,0,0,0,0
1c6f6,0,0,23,0,0,0,0
1c6e0,1,0,27,0,0,0,0
1c9b8,2,0,16,0,0,0,0
1ca4e,2,0,1,0,0,0,0
1ca40,2,0,1,0,0,0,0
1ca2c,2,0,6,0,0,0,0
1ca10,1,0,1,0,0,0,0
1c9f4,0,0,4,0,0,0,0
1c9de,0,0,28,0,0,0,0
1c9da,0,0,4,0,0,0,0
1c9c6,1,0,16,0,0,0,0
1c6b0,2,0,28,0,0,0,0
1c9a0,2,0,16,0,0,0,0
1c99a,2,0,16,0,0,0,0
1c988,2,0,15,0,0,0,0
1c96e,2,0,16,0,0,0,0
1c912,0,0,15,0,0,0,0
1c90a,0,0,15,0,0,0,0
1c8ee,0,0,96,0,0,0,0
1c362,0,0,2,0,0,0,0
1c5ac,0,0,10,0,0,0,0
1c576,2,0,1,0,0,0,0
1c570,2,0,1,0,0,0,0
1c3d6,1,0,2,0,0,0,0
1c392,2,0,2,0,0,0,0
1c388,0,0,2,0,0,0,0
1c37e,4,0,2,0,0,0,0
1c366,2,0,2,0,0,0,0
1c5b0,0,0,10,0,0,0,0
1c32c,1,0,1,0,0,0,0
1c328,0,0,1,0,0,0,0
1c2c4,4,0,127,0,0,0,0
1c2b4,0,0,127,0,0,0,0
1c256,0,0,1,0,0,0,0
1c248,0,0,1,0,0,0,0
1c238,0,0,1,0,0,0,0
1a2d4,1,0,1,0,0,0,0
1c5ca,2,0,1,0,0,0,0
1c5f6,2,0,1,0,0,0,0
1c5fc,2,0,1,0,0,0,0
1c612,0,0,1,0,0,0,0
1c61a,2,0,1,0,0,0,0
1c620,0,0,1,0,0,0,0
1c628,2,0,1,0,0,0,0
1c636,2,0,1,0,0,0,0
1c63c,2,0,1,0,0,0,0
1c64c,0,0,1,0,0,0,0
1c654,2,0,1,0,0,0,0
1c662,2,0,1,0,0,0,0
1c668,0,0,1,0,0,0,0
1c682,2,0,29,0,0,0,0
1c6aa,2,0,28,0,0,0,0
18f94,2,0,99,0,0,0,0
1904a,2,0,1,0,0,0,0
18fda,0,0,1,0,0,0,0
18fd6,2,0,1,0,0,0,0
18fc8,2,0,99,0,0,0,0
18fb4,2,0,99,0,0,0,0
18fac,2,0,99,0,0,0,0
18fa4,2,0,99,0,0,0,0
18f9c,2,0,99,0,0,0,0
19092,2,0,100,0,0,0,0
18f8c,2,0,99,0,0,0,0
18f82,2,0,99,0,0,0,0
18f76,2,0,99,0,0,0,0
18f60,2,0,99,0,0,0,0
18f4e,2,0,99,0,0,0,0
18f22,0,0,1,0,0,0,0
18f0c,2,0,1,0,0,0,0
190d6,2,0,100,0,0,0,0
191da,2,0,1,0,0,0,0
1911a,1,0,1,0,0,0,0
1910c,2,0,100,0,0,0,0
19104,2,0,100,0,0,0,0
190f4,2,0,100,0,0,0,0
190ee,2,0,100,0,0,0,0
190e8,2,0,100,0,0,0,0
190de,2,0,100,0,0,0,0
18f08,2,0,1,0,0,0,0
190d0,2,0,100,0,0,0,0
190c6,2,0,100,0,0,0,0
190be,2,0,100,0,0,0,0
190b8,2,0,100,0,0,0,0
190ae,2,0,100,0,0,0,0
190a6,2,0,100,0,0,0,0
190a0,2,0,100,0,0,0,0
18d78,2,0,1,0,0,0,0
18e2c,2,0,1,0,0,0,0
18e1e,2,0,1,0,0,0,0
18dc2,1,0,1,0,0,0,0
18dbc,2,0,1,0,0,0,0
18db4,2,0,1,0,0,0,0
18da8,2,0,1,0,0,0,0
18da0,1,0,1,0,0,0,0
18d86,2,0,1,0,0,0,0
18e30,2,0,1,0,0,0,0
18d3a,1,0,1,0,0,0,0
18d34,2,0,1,0,0,0,0
18d2c,2,0,1,0,0,0,0
18d20,2,0,1,0,0,0,0
18d18,1,0,1,0,0,0,0
18d08,2,0,1,0,0,0,0
18cf2,2,0,1,0,0,0,0
191e6,2,0,1,0,0,0,0
18e3a,0,0,1,0,0,0,0
18e42,2,0,1,0,0,0,0
18e56,2,0,1,0,0,0,0
18e5a,2,0,1,0,0,0,0
18e72,2,0,1,0,0,0,0
18e84,2,0,1,0,0,0,0
18e8e,2,0,1,0,0,0,0
18ea2,2,0,1,0,0,0,0
18eac,2,0,1,0,0,0,0
18eba,2,0,1,0,0,0,0
18ec2,2,0,1,0,0,0,0
18ed0,2,0,1,0,0,0,0
18ede,2,0,1,0,0,0,0
18ee6,2,0,1,0,0,0,0
18efa,2,0,1,0,0,0,0
19f70,0,0,1,0,0,0,0
1a04c,0,0,1,0,0,0,0
1a046,2,0,1,0,0,0,0
1a03a,2,0,1,0,0,0,0
1a030,2,0,1,0,0,0,0
1a02a,2,0,1,0,0,0,0
1a026,2,0,1,0,0,0,0
19fb4,4,0,1,0,0,0,0
19f78,2,0,1,0,0,0,0
1a054,2,0,1,0,0,0,0
19f66,0,0,1,0,0,0,0
19e92,1,0,102,0,0,0,0
1997e,4,0,100,0,0,0,0
1997a,0,0,100,0,0,0,0
19938,4,0,100,0,0,0,0
19934,0,0,100,0,0,0,0
198ca,4,0,102,0,0,0,0
1a09a,0,0,1,0,0,0,0
1a1ce,4,0,1,0,0,0,0
1a1b0,0,0,1,0,0,0,0
1a16c,2,0,1,0,0,0,0
1a160,0,0,1,0,0,0,0
1a154,0,0,1,0,0,0,0
1a14e,2,0,1,0,0,0,0
1a140,2,0,1,0,0,0,0
1a0c0,2,0,1,0,0,0,0
198c6,0,0,102,0,0,0,0
1a094,2,0,1,0,0,0,0
1a084,1,0,1,0,0,0,0
1a080,0,0,1,0,0,0,0
